Date,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2020-09-10,110.39373016357422,158.7554931640625,76.14835357666016,197.23764038085938,123.77999877929688,117.21248334746296,167.4945068359375,78.73602207718892,206.23661189978657,132.99667358398438,109.43074171443638,158.52749633789062,75.83944456773972,196.02753983389604,120.1866683959961,117.07630346258478,165.36099243164062,77.57089738587088,204.94966282399156,128.73666381835938,182274400,106614000,32372000,35461500,254791800
2020-09-11,108.94438934326172,155.81100463867188,75.58670043945312,195.95074462890625,124.23999786376953,112.08627097984936,160.86700439453125,78.29460314018425,200.36859801651732,127.5,106.9989538192749,154.19900512695312,74.42559538634134,193.27123051236325,120.16666412353516,111.44427369473487,160.4344940185547,76.34618584318524,198.99521605660559,127.3133316040039,180860300,101880000,31942000,33620100,182152500
2020-09-14,112.21271514892578,155.14849853515625,75.51512145996094,197.2760772705078,139.8733367919922,112.76716394445175,159.3695068359375,77.7379088739021,200.91599253772984,140.0,109.72256019656312,154.8000030517578,75.33917300540455,195.95071850004,124.43333435058594,111.59017641083511,158.64700317382812,76.49554547481087,196.15240926472322,126.98332977294922,140150100,90592000,33932000,30375800,249061800
2020-09-15,112.3878173828125,157.80650329589844,76.61656951904297,200.51266479492188,149.9199981689453,115.5880598889027,158.75100708007812,77.51771464498847,201.4730664903299,153.97999572753906,110.51047170055435,155.4459991455078,76.139159870231,198.7359157965903,143.56666564941406,115.10170098076587,156.80799865722656,76.34618123382214,200.16691959839233,145.52000427246094,184642000,80430000,26622000,21823900,291894600
2020-09-16,109.07083892822266,153.90499877929688,75.59564208984375,196.9303436279297,147.25332641601562,112.83525930246253,159.36199951171875,77.63849923107817,202.30858359355844,152.59666442871094,108.98329789268679,153.70750427246094,75.54196033079278,196.53657546959647,145.10333251953125,112.08626989830371,158.99949645996094,77.31740980593236,202.2797727190038,146.6233367919922,154679000,90244000,26234000,26328100,216837900
2020-09-17,107.32967376708984,150.43649291992188,74.33464050292969,194.8750762939453,141.14332580566406,109.13892938917895,151.47149658203125,74.96927299726208,196.2388446962725,145.92999267578125,105.74414649450532,148.62750244140625,73.06568647106627,192.04189473571662,136.0,106.72659350722516,150.46249389648438,74.35800776890527,192.12832735557808,138.53334045410156,178011000,128982000,37596000,34011300,230337600
2020-09-18,103.92516326904297,147.74549865722656,72.5681381225586,192.45486450195312,147.38333129882812,107.85494396114845,151.88999938964844,74.7060798289177,195.58576825464124,150.3333282470703,103.19562493954624,145.27699279785156,71.43189442204354,188.47880270246335,142.93333435058594,107.38804358616923,151.58700561523438,74.45790597203919,194.76943573631198,149.31333923339844,287104900,177852000,62078000,55225300,259220400
2020-09-21,107.0767822265625,148.02349853515625,71.13516235351562,194.51976013183594,149.79666137695312,107.18378178328017,148.10000610351562,71.99008121918324,194.68304132211108,151.89332580566406,100.28720839881021,143.5500030517578,69.91193410765115,188.603696606861,135.69000244140625,101.68792447129736,145.3249969482422,71.57753254458565,189.38161966417263,151.0433349609375,195713800,122358000,57776000,39839700,328430400
2020-09-22,108.75958251953125,156.44949340820312,72.84003448486328,199.2064971923828,141.41000366210938,109.7809392501185,156.69949340820312,73.04183029155864,199.85957789773718,145.9199981689453,106.18188610459384,150.00999450683594,71.30267155764221,194.0779561891913,139.1999969482422,109.60584973691063,151.69200134277344,72.07607425587777,196.93994884068002,143.1999969482422,183055400,138976000,31664000,33517100,238742400
2020-09-23,104.1975326538086,149.9929962158203,70.34236907958984,192.64698791503906,126.78666687011719,109.05139236274285,156.35000610351562,72.61635055763189,199.85961460118298,137.38333129882812,103.85707548927341,149.61900329589844,69.96909200179233,192.1091652674872,125.2933349609375,108.57476272214053,156.02149963378906,72.50800107811435,199.66752252314186,135.05332946777344,150718700,113054000,33148000,30803800,285222600
2020-09-24,105.26751708984375,150.989501953125,70.99250793457031,195.14404296875,129.26333618164062,107.24213295365429,153.46499633789062,71.75890269383308,197.42980392911676,133.1666717529297,102.13536471776598,148.25,70.07595896012809,191.31203453305892,117.0999984741211,102.30072495573343,148.88949584960938,70.13460844724713,191.93630449222357,121.26667022705078,167743300,110588000,29004000,31202500,289683300
2020-09-25,109.21675872802734,154.75650024414062,71.82109069824219,199.59071350097656,135.77999877929688,109.37239714582383,155.07699584960938,72.071600548698,200.7623902405492,136.2433319091797,104.73252885742939,149.9499969482422,70.249431486595,194.51977840321837,130.43333435058594,105.47179649946621,152.7429962158203,71.20823272137471,195.4897936214815,131.1566619873047,149981400,92304000,26460000,29437300,201625500
2020-09-28,111.8236312866211,158.70249938964844,72.7933120727539,201.1465301513672,140.39999389648438,112.17381026918468,158.7519989013672,73.40368242430361,204.15259209844297,142.69332885742188,109.70310630165157,155.85850524902344,72.03686026613327,199.8211711438522,138.51666259765625,111.87227014246227,157.4425048828125,73.27495387765914,202.52951091493645,141.5399932861328,137672400,84484000,40158000,32004900,149158800
2020-09-29,110.97737121582031,157.24400329589844,73.03238677978516,199.05284118652344,139.69000244140625,112.16408812965686,159.41299438476562,73.39687367194625,201.75158213940978,142.8333282470703,110.4715612207209,156.6269989013672,72.50924365355029,198.62066337388762,137.1999969482422,111.4248279384537,158.76950073242188,73.08507499901698,201.060091777366,138.6666717529297,99382200,69916000,19564000,24221900,150657900
2020-09-30,112.65043640136719,157.43649291992188,73.04581451416016,202.00125122070312,143.00332641601562,114.06088154339487,160.6439971923828,74.04736095494782,203.58590784930948,144.64332580566406,110.52018964814512,156.69949340820312,72.56268619774188,198.36132129370048,140.1566619873047,110.68554987889233,157.0570068359375,72.90663478802412,199.50420143456046,140.44000244140625,142675200,97922000,34032000,33829100,144436800
2020-10-01,113.60372924804688,161.06300354003906,74.06424713134766,204.04698181152344,149.3866729736328,114.50835723025065,161.1999969482422,74.50910493473182,205.51639545750572,149.6266632080078,112.66992091500572,158.60000610351562,73.52346295344805,202.95212429776078,144.80667114257812,114.43053801385166,160.39999389648438,73.77496631408265,205.036194536477,146.9199981689453,116120400,99438000,35590000,27158400,152224500
2020-10-02,109.93657684326172,156.25,72.49010467529297,198.02520751953125,138.3633270263672,112.22246990869148,159.7899932861328,73.72178938401332,202.63513811346894,146.3766632080078,109.1584069544176,156.14999389648438,72.11732056453477,197.4009376890908,138.3333282470703,109.81012618440236,157.68150329589844,72.66954191643124,199.76353206439967,140.4633331298828,144712000,112262000,25682000,33154800,214290000
2020-10-05,113.32160949707031,159.9600067138672,73.8619613647461,202.04930114746094,141.89332580566406,113.46751863303267,160.12649536132812,73.97081142200756,202.07811202421507,144.54666137695312,110.4520953152141,157.04249572753906,72.78088583435967,198.78392678785568,139.77667236328125,110.80227427302496,157.29200744628906,72.87731278725977,199.01442845645465,141.11666870117188,106243800,75506000,22266000,21331600,134168400
2020-10-06,110.07274627685547,154.9980010986328,72.2425765991211,197.75633239746094,137.9933319091797,112.95198998188178,159.10000610351562,73.89873253155969,201.85723741277462,142.92666625976562,109.18756954507073,154.5,72.00150923372281,196.70949798303576,135.35000610351562,112.5434428788478,158.25,73.34303755608803,200.55110507118815,141.26333618164062,161498200,101738000,24908000,28554300,147438900
2020-10-07,111.94036102294922,159.7845001220703,72.58306121826172,201.5211181640625,141.76666259765625,112.39753955518432,160.0,73.01399426934546,201.79002950465292,143.3000030517578,111.01627470298001,156.6195068359375,71.37573726671616,198.53426788040488,137.9499969482422,111.49291174621311,156.75,72.78187638574283,198.8608009861834,139.9566650390625,96849000,86188000,34924000,25681100,129383100
2020-10-08,111.8333740234375,159.52749633789062,73.85748291015625,202.24136352539062,141.97332763671875,113.22436086595617,161.6645050048828,74.05977927522679,202.82720906682906,146.3333282470703,111.46373648547903,158.74949645996094,72.82164027332355,200.0708612618894,141.76666259765625,113.0784517020909,161.24949645996094,72.82164027332355,202.17412838157995,146.14666748046875,83477200,63482000,23756000,19925800,121263300
2020-10-09,113.77880859375,164.33250427246094,75.31332397460938,207.26429748535156,144.6666717529297,113.80798894197643,164.44949340820312,75.37793472725488,207.31232050333938,144.8633270263672,111.7847340241306,159.89149475097656,74.03243988360246,202.8656557507978,142.15333557128906,112.13491304534423,160.5,74.2933857170948,202.8656557507978,143.3766632080078,100506900,98158000,28706000,26458000,86777100
2020-10-12,121.006103515625,172.14649963378906,77.99388885498047,212.63291931152344,147.43333435058594,121.76482226057634,174.81199645996094,79.22209237291605,214.99551381701423,149.5800018310547,116.02578539059424,166.9774932861328,76.17570169087834,208.22467925795232,146.19332885742188,116.78450413554557,167.4969940185547,76.6941197671101,210.1262704204517,147.3333282470703,240226800,167284000,49652000,40461400,116373300
2020-10-13,117.7961196899414,172.18150329589844,78.11963653564453,214.03512573242188,148.88333129882812,121.96907978641414,174.61900329589844,79.03022413628058,216.2920756133354,149.6300048828125,116.38568190119372,171.21099853515625,77.69814601143415,211.7013419561403,145.53334045410156,121.8523509831308,173.39950561523438,78.71857719471924,213.9006700791696,147.78334045410156,262330500,114894000,32020000,28950800,103391100
2020-10-14,117.88365936279297,168.1855010986328,77.94071197509766,212.11428833007812,153.76666259765625,119.67345635227282,173.24400329589844,78.91512170780364,215.34123814572501,155.3000030517578,116.3564928845694,167.0,77.0683946745932,210.45279774080467,149.11666870117188,117.6988406266793,172.35000610351562,78.4631042598593,214.16954707456625,149.92666625976562,150712000,116254000,38586000,23421700,143639100
2020-10-15,117.41675567626953,166.9324951171875,77.495849609375,210.9618682861328,149.6266632080078,117.8933852834975,167.79400634765625,78.28988158879896,211.63414663236702,152.19000244140625,114.92660067544894,164.0,76.79502124233704,207.45639283397702,147.5,115.48104948176437,164.60049438476562,76.90039009146055,208.5032419601512,150.10333251953125,112559200,104468000,30800000,22733100,107017200
2020-10-16,115.77286529541016,163.635498046875,78.18574523925781,210.9618682861328,146.55667114257812,118.23384747833158,169.98300170898438,78.58935197693114,213.48771511945338,151.98333740234375,115.56859545500912,158.0,77.68820679972632,210.63533518290032,146.28334045410156,117.97120952549623,168.1614990234375,77.82986657585121,211.4324558012123,151.47999572753906,115393800,129488000,28694000,26057900,98327700
2020-10-19,112.8158187866211,160.36050415039062,76.27709197998047,205.7371826171875,143.61000061035156,117.13468096654279,166.4499969482422,78.93827529246002,213.4972274439553,149.0,112.50454937346234,159.63699340820312,75.94854717858597,205.25698193227288,142.9566650390625,116.68723164895509,164.98049926757812,78.55604873238526,211.6916681792165,148.74667358398438,120639300,104472000,32142000,27625800,108863400
2020-10-20,114.3040771484375,160.85049438476562,77.33680725097656,206.15020751953125,140.64666748046875,115.73397358180452,163.3000030517578,78.40893331952527,208.76250116987134,143.9166717529297,112.4753628325675,159.60049438476562,75.83274697334672,204.65198329601157,139.68333435058594,113.02981171272529,161.11399841308594,75.90133950002632,207.25467820553234,143.9166717529297,124423700,90194000,44834000,22753500,94968900
2020-10-21,113.6815414428711,159.2469940185547,79.19474792480469,206.2942657470703,140.8800048828125,115.47133878200704,161.69400024414062,80.45824119950993,208.33031244108358,144.31666564941406,113.27299429263485,158.0,78.1171537194259,204.68078344545265,140.4166717529297,113.4869934138899,160.625,78.20165053846085,204.68078344545265,140.89999389648438,89946000,91854000,51366000,22724900,97111500
2020-10-22,112.59208679199219,158.82000732421875,80.28926086425781,206.38072204589844,141.92999267578125,114.81961147307034,159.9375,80.62029338121992,207.50439028353233,148.41000366210938,111.4637305673421,156.0970001220703,78.78171935100201,203.3170382585862,141.50332641601562,114.24570410467129,159.49349975585938,79.18183737663615,205.45872995999608,147.30667114257812,101988000,84240000,28672000,22351500,119979600
2020-10-23,111.9014663696289,160.22000122070312,81.56517028808594,207.6676483154297,140.2100067138672,113.37027245377989,160.26649475097656,81.63276168112569,207.71567132968448,140.9633331298828,111.16219869915412,157.0,80.54671846773708,204.71922281863533,135.7933349609375,113.21463402999635,159.5500030517578,80.82307564677458,206.51516924614666,140.6133270263672,82572600,69334000,27516000,18879600,101151000
2020-10-26,111.91118621826172,160.3520050048828,79.05259704589844,201.7611846923828,140.0933380126953,113.37026292295224,164.1490020751953,81.42798084092748,207.7732938739257,141.9199981689453,109.80038294532771,157.6649932861328,78.35921648129232,199.85959348811673,136.6666717529297,110.89955881245987,159.93699645996094,80.77039064509484,205.38190309336022,137.2100067138672,111850700,118024000,37066000,37111600,84717600
2020-10-27,113.41889190673828,164.31649780273438,79.73902130126953,204.8056640625,141.55999755859375,114.08034029540528,164.58299255371094,79.86750714227254,206.16943272818995,143.5,111.41509565044463,160.56500244140625,78.67137002189794,202.0012928359953,140.03334045410156,112.3391745749253,161.2469940185547,79.31206241931072,203.21139371143556,141.25332641601562,92276800,85820000,24580000,36700300,68059500
2020-10-28,108.16621398925781,158.13900756835938,75.3829116821289,194.65420532226562,135.33999633789062,112.28081345722651,163.2010040283203,77.6061920748562,200.57028318372602,139.53334045410156,108.06894369566764,158.12350463867188,75.28350410454713,194.0971852443019,135.3333282470703,111.9111833730848,162.46499633789062,77.526169998785,199.4466149775165,138.82666015625,143937800,111766000,36680000,51195600,76354200
2020-10-29,112.17379760742188,160.55050659179688,77.89895629882812,196.6134033203125,136.94332885742188,113.73987359676744,162.8625030517578,79.21463727842118,199.14886278527578,139.35333251953125,109.13891590818614,158.1999969482422,75.66225161078412,195.31685538687805,135.48666381835938,109.30428354663158,160.06350708007812,75.66821288019602,195.98914818469706,136.65333557128906,146129200,131930000,40062000,31432600,67965900
2020-10-30,105.89006042480469,151.8074951171875,80.57156372070312,194.45252990722656,129.34666442871094,108.93466447069503,158.35000610351562,83.85156617051157,196.20045334971277,135.8633270263672,104.78116272521534,150.9499969482422,79.74895410502599,191.71537924916166,126.37000274658203,108.03003661879342,157.8874969482422,83.11146628182593,195.44174246823854,135.63333129882812,190272600,167728000,86582000,36953700,127533900
2020-11-02,105.8025131225586,150.2239990234375,80.82108306884766,194.3180389404297,133.50332641601562,107.6604077052679,153.98550415039062,82.54781854811127,197.15122045911184,135.66000366210938,104.39207526396882,147.50599670410156,80.32403759830662,192.1955451589961,130.76666259765625,106.1332410376146,153.08700561523438,80.92695247990848,196.2004176902149,131.3333282470703,122866900,145148000,50708000,30842200,87063300
2020-11-03,107.42692565917969,152.42050170898438,82.02294921875,198.25570678710938,141.3000030517578,108.44827460600305,153.7449951171875,82.5940555694379,199.87878793026076,142.58999633789062,105.76357958471387,149.0489959716797,80.35337648387689,195.07677965090937,135.56333923339844,106.66820717832641,150.92649841308594,81.10689314572127,195.81629302920805,136.57666015625,107624400,97958000,33234000,27512000,103055100
2020-11-04,111.81389617919922,162.05799865722656,86.93971252441406,207.82131958007812,140.32666015625,112.43643491089769,162.24249267578125,88.04489847929796,209.6749024484813,145.13333129882812,109.28483165401832,156.9864959716797,84.79744773703756,204.00852372653503,139.03334045410156,111.02599722029115,157.99949645996094,85.00869358113158,205.54517228102782,143.5399932861328,138235500,136780000,71418000,42311800,96429300
2020-11-05,115.7825927734375,166.10000610351562,87.64751434326172,214.44805908203125,146.02999877929688,116.35650010587017,168.33999633789062,89.15206747855508,215.24519413983083,146.6666717529297,113.68152628924997,164.44400024414062,87.00830849660346,212.39280031833573,141.3333282470703,114.73205582071998,165.99850463867188,88.5238057946487,213.24755712532675,142.76666259765625,126387100,115786000,41316000,36080100,85243500
2020-11-06,115.65106964111328,165.56849670410156,87.56698608398438,214.8610382080078,143.31666564941406,116.14800627447282,166.10000610351562,88.09782724144289,215.47569462031802,145.52333068847656,113.15661069606604,161.60000610351562,86.50330909504159,209.3963509860523,141.42666625976562,115.29054042608115,165.23199462890625,87.17929122904432,213.45884548218757,145.36666870117188,114457900,92946000,33218000,25231900,65118000
2020-11-09,113.34174346923828,157.18699645996094,87.62911987304688,209.7421112060547,140.4199981689453,118.86656705608227,164.4499969482422,90.36585065496678,219.0868149545024,150.8333282470703,113.07865981779163,155.60549926757812,87.48099825668152,209.25231165082684,140.3333282470703,117.41471908421029,161.55149841308594,89.01587342882392,215.55254399338546,146.5,154515300,143808000,45366000,44395000,104499000
2020-11-10,113.00071716308594,151.75100708007812,86.50529479980469,202.6543426513672,136.7866668701172,114.57923409087746,155.6999969482422,87.62911536400355,207.92695287520905,140.02999877929688,111.20782446930689,150.9739990234375,85.35761399079746,201.4154309967941,132.00999450683594,112.59147258432904,154.75100708007812,86.04303858212343,206.00614961539188,140.02999877929688,138023400,131820000,52722000,44045100,90852600
2020-11-11,116.43058776855469,156.8695068359375,87.1176528930664,207.97496032714844,139.0433349609375,116.56700262766775,156.95750427246094,87.6897527030208,209.40594926972497,139.56666564941406,113.45868412753177,152.5,86.8519820339762,203.79720768779484,136.86000061035156,114.18948120165986,153.08900451660156,86.98295551496706,203.97968632855515,138.81666564941406,112295000,87338000,25280000,29440800,52073100
2020-11-12,116.15774536132812,155.51400756835938,86.97500610351562,206.90892028808594,137.25332641601562,117.44394777392753,158.79400634765625,87.89106210806271,210.43359235451078,141.0,115.5341325209194,154.30250549316406,86.76426081487111,205.9677308359219,136.5066680908203,116.55725128655479,157.99749755859375,86.86516250703387,208.60883520068344,138.35000610351562,103162300,87240000,24950000,21593900,59565300
2020-11-13,116.20646667480469,156.4405059814453,88.32598114013672,207.93658447265625,136.1666717529297,116.60596516096147,157.08599853515625,88.52579744416447,208.81055361106783,137.50999450683594,114.85205685711352,154.26950073242188,86.71207730594617,205.6796490784843,133.8866729736328,116.38185824859463,156.10000610351562,87.36221218021788,207.79253006723377,136.9499969482422,81581900,75124000,29998000,18621100,59313300
2020-11-16,117.2198486328125,156.55299377441406,88.54268646240234,208.6280517578125,136.02999877929688,117.89217685699917,157.13499450683594,89.42195850614758,209.11786599098707,137.48333740234375,115.12489562341473,153.63450622558594,87.86222957357191,206.02537142510928,134.69667053222656,115.87517731633525,154.66000366210938,88.06154529307908,206.3615032186207,136.30999755859375,91183000,76174000,24936000,24953300,80515800
2020-11-17,116.33314514160156,156.7830047607422,87.98450469970703,205.96774291992188,147.20333862304688,117.58037091037836,159.46249389648438,88.72261753551786,209.0602227298947,154.0,115.91415453796073,156.76300048828125,87.82793416115442,205.60278560591848,144.336669921875,116.48905207972464,159.177001953125,88.32199900289694,207.54280102913202,153.38999938964844,74271000,68894000,22942000,24154100,183564900
2020-11-18,115.00794982910156,155.2729949951172,86.82290649414062,203.25228881835938,162.2133331298828,116.75211942679815,157.0,88.14952402361656,207.19061130141648,165.3333282470703,114.97871914080206,155.2550048828125,86.79109788933248,203.10784261839467,147.8333282470703,115.57310124972858,156.6999969482422,87.73995600338537,205.72697502743802,149.4499969482422,76322100,58336000,23470000,28372800,234132000
2020-11-19,115.60234069824219,155.8509979248047,87.67484283447266,204.54263305664062,166.42333984375,116.01158523354931,156.25,87.95666828061665,205.13001245633458,169.5366668701172,113.8191942363378,154.04600524902344,86.33704605723594,202.14496671501772,162.52333068847656,114.57922192592288,155.2655029296875,86.40538829182792,203.54120679291546,164.0,74113000,60206000,24998000,24792700,187425900
2020-11-20,114.33563232421875,154.97000122070312,86.59477233886719,202.587890625,163.20333862304688,115.72901901434005,156.64450073242188,88.17587404954686,205.3803410647477,167.5,114.28691698070739,154.90249633789062,86.57837505437305,202.21235398389004,163.02000427246094,115.60235020034797,155.8509979248047,87.73897212051432,204.33076618227778,165.99667358398438,73604300,67488000,46270000,22843100,98735700
2020-11-23,110.93498229980469,154.91949462890625,86.23042297363281,202.31826782226562,173.9499969482422,114.60845935593927,156.9875030517578,87.17680096664829,204.4174175093251,175.3333282470703,110.83754418732941,153.2729949951172,85.37849241369626,200.44058468637957,167.26333618164062,114.17972274018632,155.8350067138672,86.96307506412165,203.12711368188866,167.8333282470703,127959300,94178000,43232000,25683500,150780900
2020-11-24,112.22119903564453,155.9029998779297,87.92137145996094,205.92922973632812,185.1266632080078,112.88378869271381,156.71249389648438,88.0565693932205,206.30476641302658,186.663330078125,109.70725526905355,154.31300354003906,85.87403971431502,201.11464942330534,175.39999389648438,110.99346528046955,155.02499389648438,86.01371239124242,201.8175740349854,180.13333129882812,113874200,72042000,31560000,33979700,160945500
2020-11-25,113.05915069580078,159.2534942626953,88.0481185913086,205.93885803222656,191.3333282470703,113.76071690599676,159.89999389648438,88.40151715316848,207.3061971073512,191.3333282470703,112.22116965962786,157.01300048828125,87.30801875737491,204.5811575214122,181.7899932861328,112.5914448450371,157.093505859375,88.1206852802921,207.13287926496642,183.35333251953125,76499200,75808000,20916000,21012900,146790600
2020-11-27,113.60482788085938,159.76699829101562,89.12969970703125,207.2484130859375,195.25332641601562,114.4817857816356,160.8094940185547,89.66700272281557,208.24985398548446,199.5933380126953,113.24430611291088,159.50250244140625,88.0983318394989,206.10254065901964,192.81666564941406,113.58534323153174,160.56300354003906,88.13064100960845,206.88251498562033,193.72000122070312,46691300,47858000,17698000,14512200,112683300
2020-11-30,116.00183868408203,158.40199279785156,87.51679229736328,206.13145446777344,189.1999969482422,117.87267708944432,161.41949462890625,88.87496822192459,206.79585422790234,202.60000610351562,113.81918644377502,156.27749633789062,87.23148563078885,203.02122491772576,184.836669921875,113.97509336124737,160.4239959716797,88.532946066684,206.16034077504278,200.73666381835938,169410200,81278000,36476000,33064800,189009300
